   6.6000000e-02   2.9929748e+00   5.0005129e+00  -1.3248012e-01  -6.0011613e-01
   6.7000000e-02   3.0086182e+00   4.9983757e+00  -1.3789713e-01  -6.0221783e-01
   6.8000000e-02   3.0247458e+00   4.9960821e+00  -1.4350742e-01  -6.0380517e-01
   6.9000000e-02   3.0401100e+00   4.9938128e+00  -1.4887873e-01  -6.0607356e-01
   7.0000000e-02   3.0562435e+00   4.9913398e+00  -1.5454429e-01  -6.0742210e-01
   7.1000000e-02   3.0724042e+00   4.9887699e+00  -1.6023977e-01  -6.0865914e-01
   7.2000000e-02   3.0881862e+00   4.9861661e+00  -1.6582376e-01  -6.1012131e-01
   7.3000000e-02   3.1030409e+00   4.9836321e+00  -1.7110847e-01  -6.1270595e-01
   7.4000000e-02   3.1188369e+00   4.9808468e+00  -1.7675436e-01  -6.1384896e-01
   7.5000000e-02   3.1331099e+00   4.9782545e+00  -1.8188527e-01  -6.1705331e-01
   7.6000000e-02   3.1475048e+00   4.9755627e+00  -1.8709823e-01  -6.1992327e-01
   7.7000000e-02   3.1622792e+00   4.9727178e+00  -1.9248182e-01  -6.2200939e-01
   7.8000000e-02   3.1779796e+00   4.9696029e+00  -1.9822651e-01  -6.2296247e-01
   7.9000000e-02   3.1925520e+00   4.9666330e+00  -2.0358208e-01  -6.2525731e-01
   8.0000000e-02   3.2063453e+00   4.9637360e+00  -2.0869134e-01  -6.2830912e-01
   8.1000000e-02   3.2208200e+00   4.9606204e+00  -2.1408326e-01  -6.3022351e-01
   8.2000000e-02   3.2359589e+00   4.9572763e+00  -2.1974489e-01  -6.3121915e-01
   8.3000000e-02   3.2512665e+00   4.9538010e+00  -2.2548828e-01  -6.3206173e-01
   8.4000000e-02   3.2660644e+00   4.9503556e+00  -2.3106099e-01  -6.3347814e-01
   8.5000000e-02   3.2804457e+00   4.9469246e+00  -2.3650127e-01  -6.3513025e-01
   8.6000000e-02   3.2953761e+00   4.9432740e+00  -2.4217075e-01  -6.3592922e-01
   8.7000000e-02   3.3111847e+00   4.9393089e+00  -2.4818654e-01  -6.3590229e-01
   8.8000000e-02   3.3261467e+00   4.9354614e+00  -2.5389377e-01  -6.3659912e-01
   8.9000000e-02   3.3412313e+00   4.9314925e+00  -2.5966359e-01  -6.3719765e-01
   9.0000000e-02   3.3562583e+00   4.9274457e+00  -2.6542568e-01  -6.3754756e-01
   9.1000000e-02   3.3709237e+00   4.9234119e+00  -2.7106433e-01  -6.3839811e-01
   9.2000000e-02   3.3861496e+00   4.9191160e+00  -2.7693324e-01  -6.3828865e-01
   9.3000000e-02   3.4017028e+00   4.9146319e+00  -2.8293443e-01  -6.3788320e-01
   9.4000000e-02   3.4164696e+00   4.9102812e+00  -2.8864193e-01  -6.3813461e-01
   9.5000000e-02   3.4313805e+00   4.9057908e+00  -2.9441791e-01  -6.3830348e-01
   9.6000000e-02   3.4453695e+00   4.9014977e+00  -2.9985523e-01  -6.3961427e-01
   9.7000000e-02   3.4599125e+00   4.8969514e+00  -3.0552471e-01  -6.3987513e-01
   9.8000000e-02   3.4743261e+00   4.8923526e+00  -3.1115802e-01  -6.4023329e-01
   9.9000000e-02   3.4885359e+00   4.8877317e+00  -3.1672707e-01  -6.4078477e-01
   1.0000000e-01   3.5022906e+00   4.8831747e+00  -3.2213745e-01  -6.4188316e-01
   1.0100000e-01   3.5163936e+00   4.8784128e+00  -3.2770464e-01  -6.4243435e-01
   1.0200000e-01   3.5306617e+00   4.8735099e+00  -3.3335046e-01  -6.4254507e-01
   1.0300000e-01   3.5444937e+00   4.8686705e+00  -3.3883833e-01  -6.4307387e-01
   1.0400000e-01   3.5584580e+00   4.8636982e+00  -3.4439470e-01  -6.4346333e-01
   1.0500000e-01   3.5738860e+00   4.8581008e+00  -3.5053831e-01  -6.4209120e-01
   1.0600000e-01   3.5876637e+00   4.8530084e+00  -3.5603366e-01  -6.4253834e-01
   1.0700000e-01   3.6017325e+00   4.8477205e+00  -3.6165736e-01  -6.4237357e-01
   1.0800000e-01   3.6163072e+00   4.8421421e+00  -3.6748907e-01  -6.4154507e-01
   1.0900000e-01   3.6306675e+00   4.8365527e+00  -3.7323978e-01  -6.4097257e-01
   1.1000000e-01   3.6440340e+00   4.8312601e+00  -3.7860719e-01  -6.4156198e-01
   1.1100000e-01   3.6588272e+00   4.8253025e+00  -3.8455168e-01  -6.4023167e-01
   1.1200000e-01   3.6731397e+00   4.8194544e+00  -3.9030536e-01  -6.3953384e-01
   1.1300000e-01   3.6874561e+00   4.8135081e+00  -3.9606503e-01  -6.3871268e-01
   1.1400000e-01   3.7014281e+00   4.8076163e+00  -4.0169156e-01  -6.3819531e-01
   1.1500000e-01   3.7149505e+00   4.8018139e+00  -4.0714766e-01  -6.3804307e-01
   1.1600000e-01   3.7296427e+00   4.7954123e+00  -4.1307600e-01  -6.3633181e-01
   1.1700000e-01   3.7428951e+00   4.7895476e+00  -4.1843127e-01  -6.3652635e-01
   1.1800000e-01   3.7563159e+00   4.7835193e+00  -4.2386786e-01  -6.3641508e-01
   1.1900000e-01   3.7707513e+00   4.7769438e+00  -4.2971622e-01  -6.3471291e-01
   1.2000000e-01   3.7855371e+00   4.7701024e+00  -4.3569968e-01  -6.3276457e-01
   1.2100000e-01   3.8000024e+00   4.7633066e+00  -4.4154703e-01  -6.3100219e-01
   1.2200000e-01   3.8140415e+00   4.7566082e+00  -4.4721933e-01  -6.2963827e-01
   1.2300000e-01   3.8284603e+00   4.7496350e+00  -4.5304148e-01  -6.2782325e-01
   1.2400000e-01   3.8414906e+00   4.7432399e+00  -4.5830777e-01  -6.2765404e-01
   1.2500000e-01   3.8556569e+00   4.7361908e+00  -4.6403493e-01  -6.2585438e-01
   1.2600000e-01   3.8690051e+00   4.7294542e+00  -4.6943394e-01  -6.2522712e-01
   1.2700000e-01   3.8819693e+00   4.7228287e+00  -4.7468594e-01  -6.2481366e-01
   1.2800000e-01   3.8948588e+00   4.7161547e+00  -4.7991777e-01  -6.2446835e-01
   1.2900000e-01   3.9088468e+00   4.7088118e+00  -4.8559765e-01  -6.2272844e-01
   1.3000000e-01   3.9227668e+00   4.7014089e+00  -4.9124525e-01  -6.2083676e-01
   1.3100000e-01   3.9366352e+00   4.6939303e+00  -4.9686648e-01  -6.1897536e-01
   1.3200000e-01   3.9508529e+00   4.6861514e+00  -5.0262057e-01  -6.1666921e-01
   1.3300000e-01   3.9646302e+00   4.6785097e+00  -5.0818852e-01  -6.1465026e-01
   1.3400000e-01   3.9772130e+00   4.6714501e+00  -5.1327843e-01  -6.1432299e-01
   1.3500000e-01   3.9899943e+00   4.6641943e+00  -5.1845794e-01  -6.1369968e-01
   1.3600000e-01   4.0034775e+00   4.6564389e+00  -5.2392257e-01  -6.1183241e-01
   1.3700000e-01   4.0161593e+00   4.6490527e+00  -5.2906424e-01  -6.1088267e-01
   1.3800000e-01   4.0290392e+00   4.6414668e+00  -5.3429027e-01  -6.0978731e-01
   1.3900000e-01   4.0432106e+00   4.6330174e+00  -5.4003381e-01  -6.0703998e-01
   1.4000000e-01   4.0556926e+00   4.6254837e+00  -5.4509232e-01  -6.0636670e-01
   1.4100000e-01   4.0685239e+00   4.6176379e+00  -5.5029627e-01  -6.0493379e-01
   1.4200000e-01   4.0821212e+00   4.6092214e+00  -5.5580350e-01  -6.0246200e-01
   1.4300000e-01   4.0951884e+00   4.6010490e+00  -5.6109033e-01  -6.0047547e-01
   1.4400000e-01   4.1084814e+00   4.5926339e+00  -5.6646240e-01  -5.9832869e-01
   1.4500000e-01   4.1216690e+00   4.5841866e+00  -5.7178563e-01  -5.9621503e-01
   1.4600000e-01   4.1351696e+00   4.5754357e+00  -5.7722524e-01  -5.9352350e-01
   1.4700000e-01   4.1473864e+00   4.5674319e+00  -5.8214691e-01  -5.9265398e-01
   1.4800000e-01   4.1606002e+00   4.5586748e+00  -5.8746889e-01  -5.9035723e-01
   1.4900000e-01   4.1736988e+00   4.5498888e+00  -5.9273719e-01  -5.8815026e-01
   1.5000000e-01   4.1859111e+00   4.5416047e+00  -5.9764983e-01  -5.8704884e-01
   1.5100000e-01   4.1986344e+00   4.5328849e+00  -6.0276619e-01  -5.8493384e-01
   1.5200000e-01   4.2112159e+00   4.5241702e+00  -6.0782157e-01  -5.8304061e-01
   1.5300000e-01   4.2240718e+00   4.5151645e+00  -6.1298195e-01  -5.8082188e-01
   1.5400000e-01   4.2371509e+00   4.5059108e+00  -6.1822371e-01  -5.7816082e-01
   1.5500000e-01   4.2496727e+00   4.4969413e+00  -6.2323329e-01  -5.7599700e-01
   1.5600000e-01   4.2616578e+00   4.4882722e+00  -6.2802838e-01  -5.7473234e-01
   1.5700000e-01   4.2736285e+00   4.4795276e+00  -6.3281994e-01  -5.7328888e-01
   1.5800000e-01   4.2859339e+00   4.4704426e+00  -6.3774450e-01  -5.7139703e-01
   1.5900000e-01   4.2985144e+00   4.4610693e+00  -6.4277462e-01  -5.6907503e-01
   1.6000000e-01   4.3107193e+00   4.4518783e+00  -6.4764889e-01  -5.6699431e-01
   1.6100000e-01   4.3228095e+00   4.4426760e+00  -6.5247388e-01  -5.6510224e-01
   1.6200000e-01   4.3343420e+00   4.4338125e+00  -6.5707936e-01  -5.6415061e-01
   1.6300000e-01   4.3463989e+00   4.4244549e+00  -6.6189438e-01  -5.6207030e-01
   1.6400000e-01   4.3587475e+00   4.4147748e+00  -6.6681979e-01  -5.5965564e-01
   1.6500000e-01   4.3706951e+00   4.4053122e+00  -6.7157995e-01  -5.5760192e-01
   1.6600000e-01   4.3829482e+00   4.3955178e+00  -6.7645620e-01  -5.5517301e-01
   1.6700000e-01   4.3944218e+00   4.3862568e+00  -6.8101967e-01  -5.5360493e-01
   1.6800000e-01   4.4061340e+00   4.3767142e+00  -6.8567803e-01  -5.5184936e-01
   1.6900000e-01   4.4174511e+00   4.3674054e+00  -6.9018051e-01  -5.5045569e-01
   1.7000000e-01   4.4294575e+00   4.3574330e+00  -6.9495388e-01  -5.4801006e-01
   1.7100000e-01   4.4417087e+00   4.3471636e+00  -6.9981616e-01  -5.4528130e-01
   1.7200000e-01   4.4537009e+00   4.3370093e+00  -7.0456661e-01  -5.4276958e-01
   1.7300000e-01   4.4646376e+00   4.3276618e+00  -7.0889921e-01  -5.4167592e-01
   1.7400000e-01   4.4768470e+00   4.3171299e+00  -7.1373064e-01  -5.3865560e-01
   1.7500000e-01   4.4887135e+00   4.3068027e+00  -7.1841766e-01  -5.3621870e-01
   1.7600000e-01   4.5009162e+00   4.2960615e+00  -7.2322418e-01  -5.3307394e-01
   1.7700000e-01   4.5121381e+00   4.2861033e+00  -7.2763974e-01  -5.3124230e-01
   1.7800000e-01   4.5235647e+00   4.2758773e+00  -7.3213313e-01  -5.2908059e-01
   1.7900000e-01   4.5345059e+00   4.2659902e+00  -7.3643428e-01  -5.2748284e-01
   1.8000000e-01   4.5453954e+00   4.2560678e+00  -7.4071635e-01  -5.2594285e-01
   1.8100000e-01   4.5570662e+00   4.2453300e+00  -7.4529887e-01  -5.2306399e-01
   1.8200000e-01   4.5678877e+00   4.2352844e+00  -7.4954459e-01  -5.2137978e-01
   1.8300000e-01   4.5797294e+00   4.2242014e+00  -7.5418317e-01  -5.1834957e-01
   1.8400000e-01   4.5904472e+00   4.2140792e+00  -7.5837761e-01  -5.1674938e-01
   1.8500000e-01   4.6012931e+00   4.2037526e+00  -7.6262188e-01  -5.1491111e-01
   1.8600000e-01   4.6122681e+00   4.1932074e+00  -7.6691303e-01  -5.1265360e-01
   1.8700000e-01   4.6238292e+00   4.1819972e+00  -7.7142359e-01  -5.0968549e-01
   1.8800000e-01   4.6351241e+00   4.1709546e+00  -7.7582219e-01  -5.0715834e-01
   1.8900000e-01   4.6464719e+00   4.1597642e+00  -7.8023236e-01  -5.0429300e-01
   1.9000000e-01   4.6576614e+00   4.1486388e+00  -7.8457283e-01  -5.0177516e-01
   1.9100000e-01   4.6689714e+00   4.1372809e+00  -7.8894823e-01  -4.9872105e-01
   1.9200000e-01   4.6804492e+00   4.1256574e+00  -7.9337687e-01  -4.9570179e-01
   1.9300000e-01   4.6905458e+00   4.1153499e+00  -7.9727254e-01  -4.9475158e-01
   1.9400000e-01   4.7010910e+00   4.1044924e+00  -8.0134307e-01  -4.9285140e-01
   1.9500000e-01   4.7122153e+00   4.0929418e+00  -8.0562996e-01  -4.9003767e-01
   1.9600000e-01   4.7223148e+00   4.0823704e+00  -8.0952188e-01  -4.8882304e-01
   1.9700000e-01   4.7331456e+00   4.0709405e+00  -8.1369215e-01  -4.8624692e-01
   1.9800000e-01   4.7427324e+00   4.0607451e+00  -8.1738691e-01  -4.8559772e-01
   1.9900000e-01   4.7535140e+00   4.0491867e+00  -8.2153920e-01  -4.8283579e-01
   2.0000000e-01   4.7635143e+00   4.0383807e+00  -8.2538776e-01  -4.8114125e-01
   2.0100000e-01   4.7736593e+00   4.0273325e+00  -8.2929209e-01  -4.7940932e-01
   2.0200000e-01   4.7833400e+00   4.0167094e+00  -8.3302194e-01  -4.7842809e-01
   2.0300000e-01   4.7932816e+00   4.0057165e+00  -8.3685533e-01  -4.7683791e-01
   2.0400000e-01   4.8040665e+00   3.9936936e+00  -8.4100689e-01  -4.7385549e-01
   2.0500000e-01   4.8147640e+00   3.9816688e+00  -8.4511382e-01  -4.7091019e-01
   2.0600000e-01   4.8247813e+00   3.9703192e+00  -8.4895365e-01  -4.6876287e-01
   2.0700000e-01   4.8349734e+00   3.9586807e+00  -8.5285608e-01  -4.6647737e-01
   2.0800000e-01   4.8456582e+00   3.9463802e+00  -8.5693737e-01  -4.6340641e-01
   2.0900000e-01   4.8550798e+00   3.9354512e+00  -8.6053487e-01  -4.6212602e-01
   2.1000000e-01   4.8642417e+00   3.9247472e+00  -8.6403898e-01  -4.6128894e-01
   2.1100000e-01   4.8734138e+00   3.9139548e+00  -8.6755452e-01  -4.6053035e-01
   2.1200000e-01   4.8838306e+00   3.9016020e+00  -8.7154317e-01  -4.5760774e-01
   2.1300000e-01   4.8938291e+00   3.8896518e+00  -8.7536307e-01  -4.5500301e-01
   2.1400000e-01   4.9035101e+00   3.8779927e+00  -8.7905638e-01  -4.5279999e-01
   2.1500000e-01   4.9133629e+00   3.8660363e+00  -8.8280999e-01  -4.5042054e-01
   2.1600000e-01   4.9230596e+00   3.8541798e+00  -8.8650009e-01  -4.4830596e-01
   2.1700000e-01   4.9320707e+00   3.8430823e+00  -8.8993169e-01  -4.4725388e-01
   2.1800000e-01   4.9410250e+00   3.8319773e+00  -8.9334737e-01  -4.4628336e-01
   2.1900000e-01   4.9509175e+00   3.8196166e+00  -8.9711659e-01  -4.4344227e-01
   2.2000000e-01   4.9605441e+00   3.8074967e+00  -9.0077719e-01  -4.4101226e-01
   2.2100000e-01   4.9694949e+00   3.7961464e+00  -9.0418007e-01  -4.3954570e-01
   2.2200000e-01   4.9792500e+00   3.7836842e+00  -9.0788455e-01  -4.3698726e-01
   2.2300000e-01   4.9879036e+00   3.7725506e+00  -9.1117367e-01  -4.3624796e-01
   2.2400000e-01   4.9972214e+00   3.7604766e+00  -9.1471439e-01  -4.3391477e-01
   2.2500000e-01   5.0062409e+00   3.7487052e+00  -9.1813923e-01  -4.3208940e-01
   2.2600000e-01   5.0152376e+00   3.7368799e+00  -9.2155490e-01  -4.3036154e-01
   2.2700000e-01   5.0243347e+00   3.7248371e+00  -9.2500660e-01  -4.2830736e-01
   2.2800000e-01   5.0331443e+00   3.7130924e+00  -9.2834852e-01  -4.2666674e-01
   2.2900000e-01   5.0419131e+00   3.7013207e+00  -9.3167467e-01  -4.2492598e-01
   2.3000000e-01   5.0510364e+00   3.6889853e+00  -9.3513102e-01  -4.2250799e-01
   2.3100000e-01   5.0592389e+00   3.6778199e+00  -9.3824266e-01  -4.2201099e-01
   2.3200000e-01   5.0674876e+00   3.6665176e+00  -9.4138007e-01  -4.2133888e-01
   2.3300000e-01   5.0765186e+00   3.6540563e+00  -9.4481434e-01  -4.1899924e-01
   2.3400000e-01   5.0856028e+00   3.6414304e+00  -9.4826200e-01  -4.1640749e-01
   2.3500000e-01   5.0942921e+00   3.6292676e+00  -9.5155670e-01  -4.1459262e-01
   2.3600000e-01   5.1029412e+00   3.6170766e+00  -9.5483554e-01  -4.1284822e-01
   2.3700000e-01   5.1107861e+00   3.6059468e+00  -9.5781489e-01  -4.1231866e-01
   2.3800000e-01   5.1198553e+00   3.5929898e+00  -9.6125701e-01  -4.0965724e-01
   2.3900000e-01   5.1282176e+00   3.5809592e+00  -9.6442904e-01  -4.0811084e-01
   2.4000000e-01   5.1361094e+00   3.5695312e+00  -9.6742753e-01  -4.0737687e-01
   2.4100000e-01   5.1450433e+00   3.5565037e+00  -9.7081892e-01  -4.0467852e-01
   2.4200000e-01   5.1528670e+00   3.5450186e+00  -9.7378997e-01  -4.0375244e-01
   2.4300000e-01   5.1609201e+00   3.5331192e+00  -9.7685130e-01  -4.0235308e-01
   2.4400000e-01   5.1691379e+00   3.5208950e+00  -9.7997513e-01  -4.0055478e-01
   2.4500000e-01   5.1772320e+00   3.5087740e+00  -9.8305257e-01  -3.9907877e-01
   2.4600000e-01   5.1859270e+00   3.4956617e+00  -9.8635378e-01  -3.9645009e-01
   2.4700000e-01   5.1942312e+00   3.4830515e+00  -9.8950094e-01  -3.9422156e-01
   2.4800000e-01   5.2020301e+00   3.4711303e+00  -9.9245773e-01  -3.9309164e-01
   2.4900000e-01   5.2099351e+00   3.4589678e+00  -9.9545680e-01  -3.9158856e-01
   2.5000000e-01   5.2177640e+00   3.4468435e+00  -9.9842906e-01  -3.9027953e-01
   2.5100000e-01   5.2252156e+00   3.4352301e+00  -1.0012622e+00  -3.8934096e-01
   2.5200000e-01   5.2336348e+00   3.4220197e+00  -1.0044604e+00  -3.8680410e-01
   2.5300000e-01   5.2414900e+00   3.4096106e+00  -1.0074413e+00  -3.8503539e-01
   2.5400000e-01   5.2484137e+00   3.3986063e+00  -1.0100763e+00  -3.8512440e-01
   2.5500000e-01   5.2563991e+00   3.3858323e+00  -1.0131177e+00  -3.8308508e-01
   2.5600000e-01   5.2637650e+00   3.3739734e+00  -1.0159241e+00  -3.8186394e-01
   2.5700000e-01   5.2709655e+00   3.3623087e+00  -1.0186724e+00  -3.8109971e-01
   2.5800000e-01   5.2789246e+00   3.3493301e+00  -1.0217088e+00  -3.7875768e-01
   2.5900000e-01   5.2856999e+00   3.3382136e+00  -1.0242994e+00  -3.7877091e-01
   2.6000000e-01   5.2924642e+00   3.3270538e+00  -1.0268956e+00  -3.7863404e-01
   2.6100000e-01   5.3000835e+00   3.3144054e+00  -1.0298230e+00  -3.7668506e-01
   2.6200000e-01   5.3073267e+00   3.3022988e+00  -1.0326064e+00  -3.7537012e-01
   2.6300000e-01   5.3139675e+00   3.2911307e+00  -1.0351660e+00  -3.7528888e-01
   2.6400000e-01   5.3215883e+00   3.2782378e+00  -1.0381033e+00  -3.7286246e-01
   2.6500000e-01   5.3293496e+00   3.2650207e+00  -1.0410887e+00  -3.7043242e-01
   2.6600000e-01   5.3360249e+00   3.2535801e+00  -1.0436584e+00  -3.6991021e-01
   2.6700000e-01   5.3429317e+00   3.2416688e+00  -1.0463236e+00  -3.6904796e-01
   2.6800000e-01   5.3504657e+00   3.2285987e+00  -1.0492297e+00  -3.6661857e-01
   2.6900000e-01   5.3572471e+00   3.2167499e+00  -1.0518458e+00  -3.6567230e-01
   2.7000000e-01   5.3647136e+00   3.2036191e+00  -1.0547245e+00  -3.6339024e-01
   2.7100000e-01   5.3714266e+00   3.1917394e+00  -1.0573137e+00  -3.6236654e-01
   2.7200000e-01   5.3784682e+00   3.1792000e+00  -1.0600293e+00  -3.6046400e-01
   2.7300000e-01   5.3857822e+00   3.1660902e+00  -1.0628454e+00  -3.5815859e-01
   2.7400000e-01   5.3926320e+00   3.1537343e+00  -1.0654804e+00  -3.5649137e-01
   2.7500000e-01   5.3997909e+00   3.1407379e+00  -1.0682307e+00  -3.5426361e-01
   2.7600000e-01   5.4063233e+00   3.1288057e+00  -1.0707428e+00  -3.5356485e-01
   2.7700000e-01   5.4126493e+00   3.1171827e+00  -1.0731821e+00  -3.5303472e-01
   2.7800000e-01   5.4196724e+00   3.1041980e+00  -1.0758901e+00  -3.5092299e-01
   2.7900000e-01   5.4264104e+00   3.0916616e+00  -1.0784862e+00  -3.4924366e-01
   2.8000000e-01   5.4333041e+00   3.0787668e+00  -1.0811407e+00  -3.4737693e-01
   2.8100000e-01   5.4400635e+00   3.0660311e+00  -1.0837411e+00  -3.4556644e-01
   2.8200000e-01   5.4462659e+00   3.0542735e+00  -1.0861312e+00  -3.4501630e-01
   2.8300000e-01   5.4532362e+00   3.0409833e+00  -1.0888164e+00  -3.4278841e-01
   2.8400000e-01   5.4592378e+00   3.0294723e+00  -1.0911320e+00  -3.4260686e-01
   2.8500000e-01   5.4651780e+00   3.0180113e+00  -1.0934324e+00  -3.4222474e-01
   2.8600000e-01   5.4708931e+00   3.0069257e+00  -1.0956546e+00  -3.4238512e-01
   2.8700000e-01   5.4769037e+00   2.9951973e+00  -1.0979991e+00  -3.4155927e-01
   2.8800000e-01   5.4833092e+00   2.9826224e+00  -1.1004998e+00  -3.4008414e-01
   2.8900000e-01   5.4891329e+00   2.9711230e+00  -1.1027777e+00  -3.3955939e-01
   2.9000000e-01   5.4953783e+00   2.9587173e+00  -1.1052221e+00  -3.3788404e-01
   2.9100000e-01   5.5009957e+00   2.9474954e+00  -1.1074269e+00  -3.3792231e-01
